Datetime,DATE        ,TIME            ,A_PM01          ,W_PM01,VA_PM01         ,VAR_PM01        ,VLL_PM01        ,VLN_PM01        ,PF_PM01         
29/07/2017 13:30,29/07/2017,13:30:00,150.37475,45214.08464,101897.9944,-90349.33307,392.19755,226.43863,-0.44368
29/07/2017 13:45,29/07/2017,13:45:00,152.96172,47096.84271,103401.1227,-91127.54019,391.72162,226.16376,-0.45545
29/07/2017 14:00,29/07/2017,14:00:00,152.39058,46497.35464,103416.1325,-91466.24427,392.58033,226.65966,-0.44953
29/07/2017 14:15,29/07/2017,14:15:00,156.53202,52724.93303,106288.8457,-91292.5105,392.67179,226.71228,-0.49579
29/07/2017 14:30,29/07/2017,14:30:00,153.05793,48114.40516,103958.8955,-91143.2829,392.93915,226.86661,-0.46269
29/07/2017 14:45,29/07/2017,14:45:00,150.84754,44822.49236,102389.7627,-90993.89115,392.69895,226.7304,-0.43772
29/07/2017 15:00,29/07/2017,15:00:00,150.74478,44230.30009,102614.8424,-91557.36267,393.39557,227.13022,-0.43104
29/07/2017 15:15,29/07/2017,15:15:00,152.37108,46341.78516,103913.7161,-91921.9691,394.10382,227.53908,-0.44567
29/07/2017 15:30,29/07/2017,15:30:00,154.776,50932.24792,105700.8345,-91355.93411,394.59875,227.825,-0.48143
29/07/2017 15:45,29/07/2017,15:45:00,152.85168,47857.61571,104365.8495,-91559.41389,394.87331,227.98376,-0.45842
29/07/2017 16:00,29/07/2017,16:00:00,151.69761,46108.61918,103383.2986,-91423.44184,393.86357,227.40081,-0.44606
29/07/2017 16:15,29/07/2017,16:15:00,150.87694,45119.41662,102661.6569,-91073.77717,393.22189,227.03013,-0.43954
29/07/2017 16:30,29/07/2017,16:30:00,150.51303,44397.51055,102317.3542,-91092.47179,392.89592,226.84177,-0.43384
29/07/2017 16:45,29/07/2017,16:45:00,151.63184,46359.29505,103264.0919,-91120.49774,393.66376,227.28504,-0.4489
29/07/2017 17:00,29/07/2017,17:00:00,151.46554,46558.11137,103174.7047,-90817.62023,393.63272,227.26724,-0.45121
29/07/2017 17:15,29/07/2017,17:15:00,152.26084,45509.16992,103751.8695,-92048.44887,394.05946,227.51367,-0.43864
29/07/2017 17:30,29/07/2017,17:30:00,151.30633,45150.42921,103128.8862,-91501.21059,394.10524,227.54008,-0.43777
29/07/2017 17:45,29/07/2017,17:45:00,150.9972,44773.58021,102987.4804,-91542.37179,394.19621,227.5924,-0.43474
29/07/2017 18:00,29/07/2017,18:00:00,151.88429,45691.78086,103812.005,-92002.7612,395.27105,228.21318,-0.4401
29/07/2017 18:15,29/07/2017,18:15:00,151.03611,43310.87882,103414.5873,-92697.51085,395.91293,228.58378,-0.41885
29/07/2017 18:30,29/07/2017,18:30:00,150.70628,42880.71892,102938.7651,-92356.00243,394.88457,227.99023,-0.41655
29/07/2017 18:45,29/07/2017,18:45:00,152.55386,46329.50391,104053.1163,-91945.78385,394.45977,227.74461,-0.44518
29/07/2017 19:00,29/07/2017,19:00:00,149.69074,45125.74622,102234.1944,-90498.00521,395.07249,228.09861,-0.44139
29/07/2017 19:15,29/07/2017,19:15:00,153.81644,51331.36979,104241.8912,-89480.11858,392.67827,226.71638,-0.49129
29/07/2017 19:30,29/07/2017,19:30:00,154.30689,51266.81176,104465.0448,-90009.14601,392.51013,226.61918,-0.49049
29/07/2017 19:45,29/07/2017,19:45:00,151.2505,46423.42431,102397.4227,-90237.79783,392.39239,226.5511,-0.4532
29/07/2017 20:00,29/07/2017,20:00:00,149.95845,46200.84488,101602.9534,-89520.69028,392.21983,226.45103,-0.45465
29/07/2017 20:15,29/07/2017,20:15:00,151.87011,48428.58841,102755.5806,-89761.75425,391.978,226.31206,-0.47119
29/07/2017 20:30,29/07/2017,20:30:00,151.87459,48613.37569,102469.3714,-89446.33003,390.8806,225.68006,-0.47435
29/07/2017 20:45,29/07/2017,20:45:00,160.0458,62489.89683,107731.6762,-86809.87257,389.71992,225.01185,-0.57921
29/07/2017 21:00,29/07/2017,21:00:00,156.41726,58022.61632,105443.6628,-87320.49991,389.85947,225.08914,-0.54979
29/07/2017 21:15,29/07/2017,21:15:00,156.4044,58714.95764,105337.0947,-86762.25104,389.37167,224.8077,-0.55731
29/07/2017 21:30,29/07/2017,21:30:00,157.75498,61133.58819,106278.9604,-86258.09635,389.59602,224.93739,-0.57505
29/07/2017 21:45,29/07/2017,21:45:00,159.77541,63861.11706,107609.5931,-85901.01207,389.88642,225.1052,-0.59279
29/07/2017 22:00,29/07/2017,22:00:00,162.48524,66390.74761,109428.6523,-86205.94253,390.19329,225.28243,-0.60552
29/07/2017 22:15,29/07/2017,22:15:00,155.41885,59781.4714,104620.8996,-85213.68707,389.81951,225.06655,-0.57131
29/07/2017 22:30,29/07/2017,22:30:00,156.20136,61335.85794,105437.456,-85185.34158,390.69281,225.57074,-0.58171
29/07/2017 22:45,29/07/2017,22:45:00,156.4261,61957.8395,105673.9337,-84957.41901,390.69502,225.57215,-0.58607
29/07/2017 23:00,29/07/2017,23:00:00,158.83903,64129.35547,107419.7343,-85563.49028,391.32612,225.93655,-0.59687
29/07/2017 23:15,29/07/2017,23:15:00,166.56271,73702.41089,112603.1864,-84486.0283,391.03881,225.77083,-0.65424
29/07/2017 23:30,29/07/2017,23:30:00,160.8803,65105.71042,108709.8494,-86399.9829,391.04186,225.7726,-0.59836
29/07/2017 23:45,29/07/2017,23:45:00,158.86877,62995.82895,107858.6046,-86866.16146,392.567,226.6528,-0.58393
30/07/2017 00:00,30/07/2017,00:00:00,159.86334,63884.79987,107985.2746,-86449.64306,390.69915,225.57471,-0.59152
30/07/2017 00:15,30/07/2017,00:15:00,163.79866,68288.36389,110899.2229,-86671.7954,391.54179,226.06134,-0.61487
30/07/2017 00:30,30/07/2017,00:30:00,169.00847,72972.1809,114532.7424,-87513.38663,391.48051,226.02584,-0.63606
30/07/2017 00:45,30/07/2017,00:45:00,161.15619,62380.33507,109553.2002,-89464.75191,392.71504,226.73862,-0.56923
30/07/2017 01:00,30/07/2017,01:00:00,160.56485,60782.90534,109456.0028,-90479.89913,393.8716,227.40625,-0.55525
30/07/2017 01:15,30/07/2017,01:15:00,158.32631,57577.13077,107296.2529,-90008.5974,391.46956,226.01954,-0.5362
30/07/2017 01:30,30/07/2017,01:30:00,157.74611,57514.12622,106118.5776,-88697.34887,388.65691,224.37628,-0.54193
30/07/2017 01:45,30/07/2017,01:45:00,154.96325,53357.79028,104384.5373,-89255.7072,389.0646,224.63887,-0.51109
30/07/2017 02:00,30/07/2017,02:00:00,155.29573,53318.94418,104891.3177,-89856.01745,390.12748,225.2447,-0.50825
30/07/2017 02:15,30/07/2017,02:15:00,158.76169,58600.0928,107263.5648,-89328.19818,390.3217,225.38882,-0.54602
30/07/2017 02:30,30/07/2017,02:30:00,156.29484,53969.56432,106175.153,-90866.00486,392.52717,226.63491,-0.50812
30/07/2017 02:45,30/07/2017,02:45:00,155.52954,53309.3431,105825.6058,-90902.27943,393.14595,226.98309,-0.50367
30/07/2017 03:00,30/07/2017,03:00:00,154.99998,51715.72261,105770.2361,-91747.17413,394.31567,227.66002,-0.48884
30/07/2017 03:15,30/07/2017,03:15:00,154.9778,51739.09835,105646.6986,-91609.72378,393.87212,227.42851,-0.48962
30/07/2017 03:30,30/07/2017,03:30:00,153.63016,49351.98529,104170.0237,-91310.17491,391.82846,226.22639,-0.47369
30/07/2017 03:45,30/07/2017,03:45:00,160.01467,57840.18889,108747.7767,-91602.74852,392.51247,226.63814,-0.53134
30/07/2017 04:00,30/07/2017,04:00:00,155.21919,51033.84327,105430.1544,-91737.89123,392.45913,226.60506,-0.484
30/07/2017 04:15,30/07/2017,04:15:00,155.83423,51827.91554,106083.3071,-92103.67405,393.37697,227.12051,-0.48839
30/07/2017 04:30,30/07/2017,04:30:00,155.43747,51345.38568,105781.1398,-92046.52891,393.34493,227.10217,-0.48533
30/07/2017 04:45,30/07/2017,04:45:00,158.04249,54126.97083,107486.0909,-92297.58038,393.04622,226.92952,-0.50305
30/07/2017 05:00,30/07/2017,05:00:00,156.42009,53071.63377,106244.2622,-91576.85321,392.48458,226.59935,-0.49932
30/07/2017 05:15,30/07/2017,05:15:00,154.54433,50095.49944,104789.2429,-91566.97274,391.73527,226.18034,-0.47803
30/07/2017 05:30,30/07/2017,05:30:00,154.47258,50469.32339,104910.6583,-91511.5625,392.2882,226.49227,-0.48103
30/07/2017 05:45,30/07/2017,05:45:00,157.60239,53443.37001,107312.1365,-92478.4191,393.73225,227.32533,-0.49711
30/07/2017 06:00,30/07/2017,06:00:00,151.87726,46079.13472,103470.1995,-92155.82578,393.73029,227.32465,-0.44527
30/07/2017 06:15,30/07/2017,06:15:00,151.65514,46015.04518,103058.7221,-91740.43082,392.58976,226.67863,-0.44644
30/07/2017 06:30,30/07/2017,06:30:00,152.96216,45038.00234,104455.9182,-93510.62135,394.30467,227.68449,-0.43082
30/07/2017 06:45,30/07/2017,06:45:00,152.13542,44269.32708,104322.145,-93760.027,396.12576,228.72544,-0.4241
30/07/2017 07:00,30/07/2017,07:00:00,153.17379,42808.18952,105940.8819,-95799.7177,399.4683,230.64006,-0.40379
30/07/2017 07:15,30/07/2017,07:15:00,153.07615,41735.97561,104634.8698,-95040.74696,395.68358,228.46819,-0.39891
30/07/2017 07:30,30/07/2017,07:30:00,152.43476,41196.4181,103924.8573,-94527.4697,394.74718,227.90793,-0.39638
30/07/2017 07:45,30/07/2017,07:45:00,154.49245,45738.97218,105161.8477,-93686.5112,393.71175,227.33658,-0.43448
30/07/2017 08:00,30/07/2017,08:00:00,152.82173,45182.80677,103914.5638,-92538.56727,393.71408,227.30482,-0.43468
30/07/2017 08:15,30/07/2017,08:15:00,152.9658,44389.15738,103469.8412,-92497.41589,391.29531,225.91607,-0.4289
30/07/2017 08:30,30/07/2017,08:30:00,151.72617,41428.09718,102206.6784,-92479.90226,389.91072,225.11959,-0.40531
30/07/2017 08:45,30/07/2017,08:45:00,152.31939,42644.96406,102493.3184,-92157.60955,389.36137,224.80165,-0.41567
30/07/2017 09:00,30/07/2017,09:00:00,153.94257,46297.07014,103682.9799,-91615.12578,389.89673,225.09088,-0.44581
30/07/2017 09:15,30/07/2017,09:15:00,152.17163,43647.27465,102878.9898,-92105.00781,391.07958,225.76931,-0.42426
30/07/2017 09:30,30/07/2017,09:30:00,153.21456,49797.82005,103708.9132,-89807.94314,391.15981,225.85071,-0.48014
30/07/2017 09:45,30/07/2017,09:45:00,151.27594,47946.83733,101664.0005,-88596.6191,388.60311,224.34996,-0.47157
30/07/2017 10:00,30/07/2017,10:00:00,149.78776,44973.49475,100962.1462,-89330.23863,389.7168,225.00956,-0.44531
30/07/2017 10:15,30/07/2017,10:15:00,148.55705,43349.12231,100206.1329,-89238.60017,389.97106,225.14311,-0.43259
30/07/2017 10:30,30/07/2017,10:30:00,149.84227,46274.17539,100906.4307,-88712.36606,389.73256,225.00499,-0.45848
30/07/2017 10:45,30/07/2017,10:45:00,148.76622,42589.51749,100403.9485,-90015.61701,390.57616,225.5022,-0.42412
30/07/2017 11:00,30/07/2017,11:00:00,154.33619,50605.12487,104336.4083,-90256.03568,390.89812,225.68806,-0.48466
30/07/2017 11:15,30/07/2017,11:15:00,150.89422,46767.66124,101297.9863,-88912.04141,388.6166,224.37098,-0.46158
30/07/2017 11:30,30/07/2017,11:30:00,150.70175,48233.74735,101480.0601,-88449.56224,389.76631,225.0396,-0.47521
30/07/2017 11:45,30/07/2017,11:45:00,150.24502,47016.99488,101381.3609,-88898.86684,390.28602,225.34476,-0.46376
30/07/2017 12:00,30/07/2017,12:00:00,154.96914,54729.37131,104682.4866,-88276.44757,390.4674,225.43958,-0.52247
30/07/2017 12:15,30/07/2017,12:15:00,151.699,48892.79514,102151.5093,-88705.85599,389.42587,224.81425,-0.47805
30/07/2017 12:30,30/07/2017,12:30:00,149.48354,46885.94106,100499.3681,-87931.23524,388.82841,224.50363,-0.46641
30/07/2017 12:45,30/07/2017,12:45:00,150.37817,46787.47014,101270.9092,-88894.58559,390.04996,225.19846,-0.46198
30/07/2017 13:00,30/07/2017,13:00:00,150.90777,48990.0967,101617.5568,-88028.30347,389.99759,225.1684,-0.48148
30/07/2017 13:15,30/07/2017,13:15:00,153.11797,52196.13967,103429.5687,-88300.83333,391.24027,225.88596,-0.50436
30/07/2017 13:30,30/07/2017,13:30:00,150.37475,45214.08464,101897.9944,-90349.33307,392.19755,226.43863,-0.44368
30/07/2017 13:45,30/07/2017,13:45:00,152.96172,47096.84271,103401.1227,-91127.54019,391.72162,226.16376,-0.45545
30/07/2017 14:00,30/07/2017,14:00:00,152.39058,46497.35464,103416.1325,-91466.24427,392.58033,226.65966,-0.44953
30/07/2017 14:15,30/07/2017,14:15:00,156.53202,52724.93303,106288.8457,-91292.5105,392.67179,226.71228,-0.49579
30/07/2017 14:30,30/07/2017,14:30:00,153.05793,48114.40516,103958.8955,-91143.2829,392.93915,226.86661,-0.46269
30/07/2017 14:45,30/07/2017,14:45:00,150.84754,44822.49236,102389.7627,-90993.89115,392.69895,226.7304,-0.43772
30/07/2017 15:00,30/07/2017,15:00:00,150.74478,44230.30009,102614.8424,-91557.36267,393.39557,227.13022,-0.43104
30/07/2017 15:15,30/07/2017,15:15:00,152.37108,46341.78516,103913.7161,-91921.9691,394.10382,227.53908,-0.44567
30/07/2017 15:30,30/07/2017,15:30:00,154.776,50932.24792,105700.8345,-91355.93411,394.59875,227.825,-0.48143
30/07/2017 15:45,30/07/2017,15:45:00,152.85168,47857.61571,104365.8495,-91559.41389,394.87331,227.98376,-0.45842
30/07/2017 16:00,30/07/2017,16:00:00,151.69761,46108.61918,103383.2986,-91423.44184,393.86357,227.40081,-0.44606
30/07/2017 16:15,30/07/2017,16:15:00,150.87694,45119.41662,102661.6569,-91073.77717,393.22189,227.03013,-0.43954
30/07/2017 16:30,30/07/2017,16:30:00,150.51303,44397.51055,102317.3542,-91092.47179,392.89592,226.84177,-0.43384
30/07/2017 16:45,30/07/2017,16:45:00,151.63184,46359.29505,103264.0919,-91120.49774,393.66376,227.28504,-0.4489
30/07/2017 17:00,30/07/2017,17:00:00,151.46554,46558.11137,103174.7047,-90817.62023,393.63272,227.26724,-0.45121
30/07/2017 17:15,30/07/2017,17:15:00,152.26084,45509.16992,103751.8695,-92048.44887,394.05946,227.51367,-0.43864
30/07/2017 17:30,30/07/2017,17:30:00,151.30633,45150.42921,103128.8862,-91501.21059,394.10524,227.54008,-0.43777
30/07/2017 17:45,30/07/2017,17:45:00,150.9972,44773.58021,102987.4804,-91542.37179,394.19621,227.5924,-0.43474
30/07/2017 18:00,30/07/2017,18:00:00,151.88429,45691.78086,103812.005,-92002.7612,395.27105,228.21318,-0.4401
30/07/2017 18:15,30/07/2017,18:15:00,151.03611,43310.87882,103414.5873,-92697.51085,395.91293,228.58378,-0.41885
30/07/2017 18:30,30/07/2017,18:30:00,150.70628,42880.71892,102938.7651,-92356.00243,394.88457,227.99023,-0.41655
30/07/2017 18:45,30/07/2017,18:45:00,152.55386,46329.50391,104053.1163,-91945.78385,394.45977,227.74461,-0.44518
30/07/2017 19:00,30/07/2017,19:00:00,149.69074,45125.74622,102234.1944,-90498.00521,395.07249,228.09861,-0.44139
30/07/2017 19:15,30/07/2017,19:15:00,153.81644,51331.36979,104241.8912,-89480.11858,392.67827,226.71638,-0.49129
30/07/2017 19:30,30/07/2017,19:30:00,154.30689,51266.81176,104465.0448,-90009.14601,392.51013,226.61918,-0.49049
30/07/2017 19:45,30/07/2017,19:45:00,151.2505,46423.42431,102397.4227,-90237.79783,392.39239,226.5511,-0.4532
30/07/2017 20:00,30/07/2017,20:00:00,149.95845,46200.84488,101602.9534,-89520.69028,392.21983,226.45103,-0.45465
30/07/2017 20:15,30/07/2017,20:15:00,151.87011,48428.58841,102755.5806,-89761.75425,391.978,226.31206,-0.47119
30/07/2017 20:30,30/07/2017,20:30:00,151.87459,48613.37569,102469.3714,-89446.33003,390.8806,225.68006,-0.47435
30/07/2017 20:45,30/07/2017,20:45:00,160.0458,62489.89683,107731.6762,-86809.87257,389.71992,225.01185,-0.57921
30/07/2017 21:00,30/07/2017,21:00:00,156.41726,58022.61632,105443.6628,-87320.49991,389.85947,225.08914,-0.54979
30/07/2017 21:15,30/07/2017,21:15:00,156.4044,58714.95764,105337.0947,-86762.25104,389.37167,224.8077,-0.55731
30/07/2017 21:30,30/07/2017,21:30:00,157.75498,61133.58819,106278.9604,-86258.09635,389.59602,224.93739,-0.57505
30/07/2017 21:45,30/07/2017,21:45:00,159.77541,63861.11706,107609.5931,-85901.01207,389.88642,225.1052,-0.59279
30/07/2017 22:00,30/07/2017,22:00:00,162.48524,66390.74761,109428.6523,-86205.94253,390.19329,225.28243,-0.60552
30/07/2017 22:15,30/07/2017,22:15:00,162.55644,64586.72335,109781.1643,-88167.5138,390.83862,225.65476,-0.5881
30/07/2017 22:30,30/07/2017,22:30:00,162.53361,64097.19149,110174.1544,-88976.63854,391.88381,226.25849,-0.5814
30/07/2017 22:45,30/07/2017,22:45:00,166.82983,69195.8352,113181.72,-88954.83516,392.12689,226.39907,-0.61107
30/07/2017 23:00,30/07/2017,23:00:00,165.62659,65930.29644,112715.8602,-90849.19262,393.16233,226.99701,-0.5847
30/07/2017 23:15,30/07/2017,23:15:00,162.7037,63344.43503,110503.7351,-89924.46458,392.54234,226.64653,-0.57301
30/07/2017 23:30,30/07/2017,23:30:00,160.98649,58510.20247,109220.7392,-91652.46198,392.18425,226.43224,-0.53549
30/07/2017 23:45,30/07/2017,23:45:00,167.75984,67298.24514,114084.807,-91468.01345,392.85192,226.81787,-0.589
31/07/2017 00:00,31/07/2017,00:00:00,162.47813,62106.55395,110570.5763,-90924.03542,393.13965,226.97876,-0.5613
31/07/2017 00:15,31/07/2017,00:15:00,160.32301,59693.11549,108483.6255,-89995.47908,390.8295,225.65061,-0.55008
31/07/2017 00:30,31/07/2017,00:30:00,159.49252,57698.74714,107523.0703,-90197.48819,389.71171,225.00453,-0.53651
31/07/2017 00:45,31/07/2017,00:45:00,162.14222,60462.08203,109504.8915,-90687.08151,390.16291,225.26541,-0.55129
31/07/2017 01:00,31/07/2017,01:00:00,160.61483,58705.94266,108898.1568,-91075.56936,391.76995,226.19301,-0.53841
31/07/2017 01:15,31/07/2017,01:15:00,157.13618,53080.51532,106791.5867,-92069.35451,392.58276,226.66238,-0.49688
31/07/2017 01:30,31/07/2017,01:30:00,160.02816,55825.83446,109129.9067,-93184.83811,394.23814,227.6178,-0.51114
31/07/2017 01:45,31/07/2017,01:45:00,163.5693,60647.44266,111536.7649,-93013.45564,394.11896,227.54925,-0.54341
31/07/2017 02:00,31/07/2017,02:00:00,158.26769,53744.3171,107664.22,-92757.77804,393.06208,226.93896,-0.49914
31/07/2017 02:15,31/07/2017,02:15:00,157.46468,53244.47982,107327.5001,-92627.71432,393.84218,227.38932,-0.49595
31/07/2017 02:30,31/07/2017,02:30:00,159.74627,55392.60412,108922.2239,-92983.20547,393.99046,227.47483,-0.50719
31/07/2017 02:45,31/07/2017,02:45:00,157.3185,52630.7776,107237.2963,-92876.47917,393.84958,227.39345,-0.49051
31/07/2017 03:00,31/07/2017,03:00:00,154.81317,49355.89188,105605.2698,-92823.88559,394.00821,227.48497,-0.46737
31/07/2017 03:15,31/07/2017,03:15:00,154.85082,49009.77687,105734.5537,-93080.86215,394.47475,227.75432,-0.46343
31/07/2017 03:30,31/07/2017,03:30:00,158.55931,54672.20621,108398.6556,-92841.17813,395.01683,228.06736,-0.50325
31/07/2017 03:45,31/07/2017,03:45:00,155.13586,49316.43016,106116.8039,-93379.05391,395.26556,228.21085,-0.46471
31/07/2017 04:00,31/07/2017,04:00:00,154.39101,48483.30512,105515.0035,-93136.11615,395.00647,228.07099,-0.45933
31/07/2017 04:15,31/07/2017,04:15:00,155.506,49154.32973,105599.6523,-92916.22361,392.60337,226.67377,-0.46503
31/07/2017 04:30,31/07/2017,04:30:00,153.04389,47078.49557,103832.807,-92101.96241,392.22333,226.45436,-0.45322
31/07/2017 04:45,31/07/2017,04:45:00,154.02861,47660.32795,104643.3393,-92675.51528,392.73862,226.75195,-0.45543
31/07/2017 05:00,31/07/2017,05:00:00,156.29948,50945.4408,106227.6982,-92613.68229,392.9069,226.84921,-0.47898
31/07/2017 05:15,31/07/2017,05:15:00,155.29465,50227.49436,105740.0517,-92576.29757,393.42068,227.14581,-0.4748
31/07/2017 05:30,31/07/2017,05:30:00,153.70914,47424.75655,104578.0411,-92732.58976,393.20603,227.02178,-0.45341
31/07/2017 05:45,31/07/2017,05:45:00,154.26579,46373.28876,104974.794,-93724.34062,393.62001,227.26072,-0.44159
31/07/2017 06:00,31/07/2017,06:00:00,153.52701,48259.89701,104546.3568,-92146.96953,393.73672,227.32812,-0.46104
31/07/2017 06:15,31/07/2017,06:15:00,152.33954,45735.14627,103841.7375,-92709.18984,393.89706,227.42075,-0.44039
31/07/2017 06:30,31/07/2017,06:30:00,154.2018,42935.62661,105933.9499,-96105.42205,396.72953,229.06108,-0.40489
31/07/2017 06:45,31/07/2017,06:45:00,155.81507,46386.45786,107509.7904,-95882.87717,398.53268,230.09732,-0.43092
31/07/2017 07:00,31/07/2017,07:00:00,153.07964,39401.25421,105630.9746,-96924.32457,398.5687,230.11799,-0.37296
31/07/2017 07:15,31/07/2017,07:15:00,152.49956,41580.76836,105264.9866,-95513.84931,398.827,230.26021,-0.395
31/07/2017 07:30,31/07/2017,07:30:00,155.36943,45978.24119,107668.6669,-95852.34852,400.31991,231.12732,-0.4265
31/07/2017 07:45,31/07/2017,07:45:00,152.98736,39433.14922,105922.6931,-96820.98325,399.9881,230.93717,-0.37231
31/07/2017 08:00,31/07/2017,08:00:00,153.62961,40047.46141,105971.2801,-96665.39045,398.626,230.15073,-0.37795
31/07/2017 08:15,31/07/2017,08:15:00,154.74102,40954.80165,106873.6694,-97051.04931,398.97765,230.35367,-0.38268
