DATE,TIME,A_PM02,W_PM02,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
12/03/2018,20:00:00,1.63898,854.13989,1024.35155,-472.10735,384.97501,222.26794,-0.72257
12/03/2018,20:15:00,1.59331,826.52646,996.0271,-469.07638,383.02819,221.14413,-0.78578
12/03/2018,20:30:00,1.65245,851.75681,1028.39829,-479.53757,384.48689,221.98693,-0.76132
12/03/2018,20:45:00,1.59472,838.71829,1006.19486,-467.83276,385.22466,222.41246,-0.76949
12/03/2018,21:00:00,1.68098,890.20213,1035.5564,-405.79884,383.9242,221.66109,-0.56858
12/03/2018,21:15:00,1.62542,851.17959,1008.47266,-435.58357,383.91684,221.65718,-0.66549
12/03/2018,21:30:00,1.69109,861.56623,1041.0408,-468.85257,385.12723,222.35596,-0.6045
12/03/2018,21:45:00,1.68936,870.9778,1044.498,-461.66722,386.29881,223.0348,-0.56604
12/03/2018,22:00:00,1.80135,1003.78893,1104.1179,-303.1356,387.26316,223.59181,-0.90518
12/03/2018,TIME            ,A_PM02          ,W_PM02          ,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
12/03/2018,22:15:00,1.64993,851.18722,1040.99683,-518.99793,386.42291,223.10498,-0.81837
12/03/2018,22:30:00,1.67782,867.71781,1052.26721,-496.17374,386.84067,223.34624,-0.71314
12/03/2018,22:45:00,1.75421,933.45865,1083.29151,-411.1489,387.40095,223.66982,-0.72525
12/03/2018,23:00:00,1.67485,853.25999,1053.61927,-536.00592,387.74036,223.87163,-0.81025
12/03/2018,23:15:00,1.67675,866.55623,1045.30616,-484.73653,385.2763,222.44975,-0.73964
12/03/2018,23:30:00,1.66599,856.86909,1053.55377,-526.73257,389.31356,224.77561,-0.79139
12/03/2018,23:45:00,1.80983,1021.09304,1107.0618,-270.24305,387.43737,223.68426,-0.78516
12/03/2018,00:00:00,1.69691,869.3782,1070.65062,-534.80277,390.86173,225.65218,-0.78971
12/03/2018,00:15:00,1.78833,969.60916,1110.29404,-389.72213,392.32593,226.51932,-0.71393
12/03/2018,00:30:00,1.6866,863.14353,1071.00175,-549.16537,391.76908,226.18418,-0.80623
12/03/2018,00:45:00,1.70491,878.75498,1082.89193,-537.58833,393.32359,227.07856,-0.74445
12/03/2018,01:00:00,1.69891,876.11707,1078.27849,-531.80448,393.29251,227.07215,-0.74554
12/03/2018,01:15:00,1.67563,868.52088,1067.67722,-516.7023,396.7523,229.04763,-0.72383
12/03/2018,01:30:00,1.98303,1153.2224,1168.69015,-90.75076,396.15139,228.71122,-0.60808
12/03/2018,01:45:00,1.71562,905.94385,1081.07996,-468.7242,397.3289,229.36848,-0.79093
12/03/2018,02:00:00,1.68305,869.08684,1081.10135,-543.38457,397.14646,229.30415,-0.80394
12/03/2018,02:15:00,1.65643,857.17769,1063.2777,-542.38465,397.33313,229.39887,-0.80632
DATE        ,02:30:00,1.64938,854.9465,1058.19882,-538.33499,396.54406,228.94052,-0.8082
12/03/2018,02:45:00,1.66644,858.3413,1068.43037,-546.12304,397.41312,229.44968,-0.80341
12/03/2018,03:00:00,1.66229,860.29512,1069.51431,-546.60047,398.36822,230.0047,-0.80448
12/03/2018,03:15:00,1.66496,860.81373,1070.59047,-548.24735,398.29966,229.94335,-0.80413
12/03/2018,03:30:00,1.70089,891.00378,1095.21657,-537.92645,400.05399,230.96817,-0.79082
12/03/2018,03:45:00,1.69709,884.23003,1091.98727,-542.13213,399.00953,230.36981,-0.76492
12/03/2018,04:00:00,1.68139,878.1796,1086.84302,-550.12425,398.96822,230.35775,-0.80823
12/03/2018,04:15:00,1.67871,872.87179,1084.21804,-552.80087,399.41474,230.57083,-0.80519
12/03/2018,04:30:00,1.69736,887.87134,1105.18189,-565.32562,402.78356,232.54966,-0.8034
12/03/2018,04:45:00,1.69492,882.64517,1098.37976,-560.92718,400.94706,231.49679,-0.80362
12/03/2018,05:00:00,1.69791,882.65512,1099.98829,-562.59858,401.08831,231.55311,-0.80245
12/03/2018,05:15:00,1.69016,881.51018,1095.3171,-559.8758,400.8092,231.40964,-0.80483
12/03/2018,05:30:00,1.68328,888.42414,1100.92608,-561.16135,403.25991,232.80926,-0.80714
12/03/2018,05:45:00,1.69685,884.99928,1094.61208,-544.31774,400.41269,231.17556,-0.76366
12/03/2018,06:00:00,1.68846,897.28409,1093.18474,-517.92801,401.33187,231.71677,-0.70881
12/03/2018,06:15:00,1.6641,878.89351,1082.09281,-546.30111,399.71499,230.76099,-0.8125
12/03/2018,06:30:00,1.72291,924.14248,1107.1061,-484.13026,401.90698,232.03586,-0.61077
12/03/2018,06:45:00,1.67551,880.73305,1080.17102,-529.02508,399.6099,230.71674,-0.74813
12/03/2018,07:00:00,1.65724,877.32051,1074.25754,-527.50176,401.57444,231.85133,-0.74953
12/03/2018,TIME            ,A_PM02          ,W_PM02          ,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
12/03/2018,07:15:00,1.67004,883.54746,1082.3117,-524.8053,402.64086,232.45844,-0.74905
DATE        ,07:30:00,1.65439,866.09093,1074.62369,-550.78126,401.51958,231.81876,-0.80609
12/03/2018,07:45:00,1.69871,897.98292,1093.47583,-514.59916,402.05866,232.12404,-0.70901
12/03/2018,08:00:00,1.68502,889.07642,1102.38978,-561.49684,403.43471,232.90482,-0.80661
12/03/2018,08:15:00,1.67207,879.97985,1086.71198,-550.76855,400.16428,231.05039,-0.8099
12/03/2018,08:30:00,1.70345,908.59577,1083.76873,-472.40304,397.51884,229.51323,-0.63711
12/03/2018,08:45:00,1.64239,865.57301,1057.39696,-525.25995,394.52448,227.77124,-0.81894
12/03/2018,09:00:00,1.64908,872.06891,1061.20406,-515.87766,395.4281,228.30305,-0.77734
12/03/2018,09:15:00,1.61563,861.03869,1037.10368,-494.37963,392.3955,226.50859,-0.78591
13/03/2018,09:30:00,1.56964,854.2282,1009.45747,-450.33353,389.34503,224.79004,-0.75718
13/03/2018,09:45:00,1.56199,849.07524,1008.24312,-472.29499,387.81136,223.88903,-0.8431
13/03/2018,10:00:00,1.55202,864.76004,992.80066,-401.46353,384.17783,221.77281,-0.69217
13/03/2018,10:15:00,1.54829,874.53744,991.59988,-377.67999,384.02138,221.70081,-0.63556
13/03/2018,10:30:00,1.50291,843.80074,967.33142,-403.01745,380.80629,219.86143,-0.82726
13/03/2018,10:45:00,1.48715,833.24441,963.5836,-422.68602,381.74507,220.37953,-0.86513
13/03/2018,11:00:00,2.30875,1379.47206,1492.83784,-492.52077,380.73356,219.80954,-0.91591
13/03/2018,11:15:00,1.84083,1059.45782,1187.2484,-456.727,380.17559,219.50352,-0.88768
13/03/2018,11:30:00,1.77478,967.25728,1151.28891,-518.09994,382.01117,220.55927,-0.84046
13/03/2018,11:45:00,1.72707,939.60764,1117.43234,-513.66682,381.4453,220.20932,-0.84093
13/03/2018,12:00:00,1.70417,928.90378,1102.02318,-509.37263,381.62117,220.34399,-0.84303
13/03/2018,12:15:00,1.73315,971.04873,1091.93452,-456.11451,381.21235,220.08839,-0.88998
13/03/2018,12:30:00,1.76861,1020.57893,1093.4669,-403.93135,383.09231,221.16203,-0.91101
13/03/2018,12:45:00,1.79723,1035.58244,1102.9354,-380.65294,380.99753,219.96705,-0.82708
13/03/2018,13:00:00,1.79505,1029.48029,1101.966,-393.05728,381.27232,220.10196,-0.91175
13/03/2018,13:15:00,1.73088,946.17813,1123.58236,-516.19677,382.91042,221.08577,-0.84228
13/03/2018,13:30:00,1.7684,968.90387,1154.79338,-527.36789,384.52496,222.00473,-0.83905
13/03/2018,13:45:00,1.76698,963.32742,1143.93247,-520.02101,380.75437,219.83043,-0.84214
13/03/2018,14:00:00,1.75113,947.7864,1119.12554,-492.81311,379.69353,219.20834,-0.82503
13/03/2018,14:15:00,1.72272,939.33045,1111.43912,-510.4082,380.72762,219.81371,-0.84537
13/03/2018,14:30:00,1.7285,941.31026,1115.77739,-513.38882,381.32073,220.16938,-0.84388
13/03/2018,14:45:00,1.75175,959.84036,1129.44327,-494.38785,383.06161,221.15149,-0.82756
13/03/2018,15:00:00,1.72551,942.86533,1115.68164,-512.51939,382.07859,220.6085,-0.84546
13/03/2018,15:15:00,1.71403,934.16916,1100.75745,-504.0953,381.01413,219.96625,-0.84937
13/03/2018,15:30:00,1.73115,946.17902,1106.5412,-482.7428,381.98136,220.53971,-0.81067
13/03/2018,15:45:00,1.71205,937.22404,1111.0799,-516.03952,382.4104,220.78969,-0.84356
13/03/2018,16:00:00,1.73779,952.25823,1124.04079,-507.06285,383.19418,221.24663,-0.84695
13/03/2018,16:15:00,1.74057,955.14864,1120.75425,-493.22095,383.21123,221.23791,-0.80752
13/03/2018,16:30:00,1.71218,937.85532,1109.14934,-507.3452,383.7782,221.56547,-0.84518
DATE        ,16:45:00,1.89662,1061.01908,1159.67901,-324.72298,383.86356,221.59528,-0.64489
13/03/2018,17:00:00,2.1498,1241.47528,1258.76985,-133.01019,386.3897,223.08479,-0.4123
13/03/2018,TIME            ,A_PM02          ,W_PM02          ,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
13/03/2018,17:15:01,1.747,961.75299,1126.72652,-492.93772,383.17512,221.23119,-0.80818
13/03/2018,17:30:01,1.72785,947.10932,1124.80069,-520.5352,384.28266,221.87562,-0.84216
13/03/2018,17:45:01,1.72602,946.62674,1115.11235,-497.98548,384.78112,222.13065,-0.82622
13/03/2018,18:00:01,1.73687,955.99751,1128.58177,-505.21197,386.62266,223.21504,-0.82425
13/03/2018,18:15:01,1.75976,967.45343,1136.38899,-498.93584,385.14908,222.35479,-0.85045
13/03/2018,18:30:01,1.75221,969.38476,1143.16622,-508.20755,387.66515,223.81753,-0.80308
13/03/2018,18:45:01,1.7257,948.74575,1125.17875,-521.42872,384.83174,222.18758,-0.84334
13/03/2018,19:00:01,1.74935,965.68509,1142.84315,-514.49157,387.7375,223.84229,-0.82226
13/03/2018,19:15:01,1.75535,973.23581,1148.81408,-512.2176,389.13604,224.67239,-0.8244
13/03/2018,19:30:01,1.72651,951.80384,1129.84389,-524.48651,385.84387,222.75843,-0.84236
13/03/2018,19:45:01,1.76998,972.06205,1126.5927,-464.65798,382.74659,220.97082,-0.86151
13/03/2018,20:00:01,1.71722,935.86435,1106.92108,-508.8452,382.81347,221.00934,-0.846
13/03/2018,20:15:01,1.69898,925.04617,1098.79901,-509.1283,382.57099,220.8812,-0.842
13/03/2018,20:30:01,1.71047,929.81786,1107.51741,-520.68889,383.04955,221.15856,-0.83974
13/03/2018,20:45:01,1.75334,952.86277,1137.12659,-531.26387,385.07057,222.32536,-0.83763
13/03/2018,21:00:01,1.75147,951.11643,1139.7858,-542.67601,384.84437,222.19455,-0.83448
13/03/2018,21:15:01,1.74392,944.48816,1134.83258,-541.3548,385.4847,222.56391,-0.83229
13/03/2018,21:30:01,1.75486,955.71958,1144.2737,-544.78723,385.49003,222.56573,-0.83523
13/03/2018,21:45:01,1.73978,941.82543,1133.67252,-542.31007,386.33087,223.05346,-0.83079
13/03/2018,22:00:01,1.73641,940.75869,1131.51275,-541.89867,386.25576,223.01253,-0.83145
13/03/2018,TIME            ,A_PM02          ,W_PM02          ,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
13/03/2018,22:15:00,1.81226,980.53583,1162.69272,-507.90547,385.92479,222.81989,-0.79845
13/03/2018,22:30:00,1.94812,1078.46115,1201.30093,-373.87004,386.43048,223.11146,-0.78301
13/03/2018,22:45:00,1.78266,972.77882,1145.32596,-498.61936,386.22099,222.99218,-0.84764
13/03/2018,23:00:00,1.73413,938.10039,1126.9693,-538.27558,385.19941,222.40227,-0.83243
13/03/2018,23:15:00,1.73245,933.16662,1116.98408,-529.98519,382.76569,220.99601,-0.83568
13/03/2018,23:30:00,2.02356,1092.79123,1235.29999,-298.35757,384.97317,222.2664,-0.51466
13/03/2018,23:45:00,1.75601,948.51412,1129.08186,-514.47915,383.74584,221.53532,-0.8394
13/03/2018,00:00:00,1.76566,960.36205,1141.86976,-514.21899,386.12701,222.93242,-0.81875
13/03/2018,00:15:00,1.77085,957.56062,1147.55562,-534.96235,385.59211,222.60629,-0.7899
13/03/2018,00:30:00,1.82782,989.12828,1171.31989,-513.02525,382.59409,220.88173,-0.84351
13/03/2018,00:45:00,1.75651,959.54157,1149.95164,-550.09398,386.92144,223.3724,-0.83443
13/03/2018,01:00:00,1.75642,957.2148,1146.66444,-548.18604,385.90443,222.80686,-0.8348
13/03/2018,01:15:00,1.75223,958.31323,1149.39021,-549.19477,387.97781,224.0056,-0.83383
13/03/2018,01:30:00,1.76556,974.00411,1141.58592,-490.76611,387.67024,223.83841,-0.78581
13/03/2018,01:45:00,1.79515,995.29879,1162.87329,-488.33877,390.28647,225.33399,-0.83218
13/03/2018,02:00:00,1.74255,969.26032,1158.53177,-545.50254,392.78735,226.76946,-0.83666
13/03/2018,02:15:00,1.75987,979.10958,1157.51949,-521.80052,391.67058,226.11931,-0.84507
DATE        ,02:30:00,1.81144,1008.52464,1171.71426,-474.80364,392.35131,226.52501,-0.81518
13/03/2018,02:45:00,1.74539,968.78578,1147.69475,-514.52024,392.79791,226.78684,-0.8211
13/03/2018,03:00:00,1.75866,974.83101,1154.48163,-512.73361,394.50189,227.76622,-0.82131
13/03/2018,03:15:00,1.76076,975.93467,1152.68085,-503.00007,393.50866,227.18226,-0.82383
13/03/2018,03:30:00,1.79007,997.29018,1172.32942,-504.60827,393.41604,227.15785,-0.80595
13/03/2018,03:45:00,1.76151,980.83702,1167.18694,-534.11571,394.18281,227.58686,-0.83981
13/03/2018,04:00:00,1.97718,1130.63491,1241.93127,-354.57001,396.92484,229.16304,-0.90595
13/03/2018,04:15:00,1.82334,1016.04369,1208.76144,-530.58896,396.04374,228.6494,-0.83969
13/03/2018,04:30:00,1.75437,982.23192,1178.21113,-557.51182,397.31942,229.38831,-0.83368
13/03/2018,04:45:00,1.74661,974.80261,1168.8944,-551.90887,395.90446,228.58114,-0.83399
13/03/2018,05:00:00,1.72711,967.84802,1162.08601,-555.40722,398.47288,230.05874,-0.83288
13/03/2018,05:15:00,1.74972,979.22181,1176.45484,-559.64538,397.88305,229.73818,-0.83238
13/03/2018,05:30:00,1.86668,1047.18524,1226.17701,-500.71627,399.68771,230.76322,-0.85194
13/03/2018,05:45:00,1.76626,994.80838,1189.85947,-561.50008,397.72597,229.63336,-0.83609
13/03/2018,06:00:00,1.76264,990.99417,1187.42734,-561.46619,397.98278,229.77254,-0.83458
13/03/2018,06:15:00,1.73678,974.68953,1171.88934,-560.45554,399.73261,230.78866,-0.83174
13/03/2018,06:30:00,1.73201,967.85504,1162.27837,-554.10659,397.41391,229.46519,-0.83274
13/03/2018,06:45:00,1.76861,990.84885,1182.79853,-544.89914,398.52492,230.0876,-0.83712
13/03/2018,07:00:00,1.74314,974.63642,1167.34711,-552.68875,395.97599,228.63029,-0.83494
13/03/2018,TIME            ,A_PM02          ,W_PM02          ,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
13/03/2018,07:15:00,1.78426,996.79137,1179.32403,-519.74724,396.30246,228.78814,-0.82254
DATE        ,07:30:00,1.76701,987.8022,1172.40113,-531.78472,395.59466,228.39967,-0.84196
13/03/2018,07:45:00,1.77156,997.15006,1189.93062,-548.72214,400.04761,230.97687,-0.83739
13/03/2018,08:00:00,1.74319,981.31021,1180.51745,-564.75838,400.9815,231.50955,-0.83128
13/03/2018,08:15:00,1.74986,978.57904,1164.12888,-531.00081,397.32772,229.39687,-0.83976
13/03/2018,08:30:00,1.78689,996.33023,1161.04358,-485.57888,395.38961,228.27032,-0.85649
13/03/2018,08:45:00,1.7302,962.60938,1151.43931,-544.70078,393.44039,227.14646,-0.83603
13/03/2018,09:00:00,1.72924,956.75316,1143.62151,-537.93159,390.80965,225.65178,-0.83662
13/03/2018,09:15:00,1.71791,940.28848,1120.70631,-522.17108,385.60132,222.63163,-0.83889
14/03/2018,09:30:00,1.73066,951.84744,1133.03668,-525.57685,386.4763,223.12221,-0.84012
14/03/2018,09:45:00,1.74276,953.9547,1118.24085,-492.11506,381.89602,220.47433,-0.85256
14/03/2018,10:00:00,1.72329,943.42539,1111.38183,-494.93384,382.7554,220.99224,-0.82644
14/03/2018,10:15:00,2.11928,1236.79358,1376.88452,-521.31372,380.27252,219.55227,-0.89476
14/03/2018,10:30:00,1.86319,1049.46178,1212.94857,-518.89282,383.44583,221.39404,-0.8611
14/03/2018,10:45:00,1.90574,1081.43299,1241.3729,-519.7907,383.64918,221.50427,-0.86664
14/03/2018,11:00:00,1.91507,1086.74781,1239.45512,-511.66859,381.72131,220.39821,-0.87297
14/03/2018,11:15:00,1.94667,1113.93017,1218.66892,-431.75721,382.77921,220.99778,-0.91274
14/03/2018,11:30:00,1.97357,1132.55317,1189.33784,-327.6446,381.0539,219.95337,-0.74792
14/03/2018,11:45:00,1.91155,1104.39667,1166.26006,-297.10982,380.43698,219.62387,-0.58719
14/03/2018,12:00:00,1.86446,1057.99298,1156.6893,-372.82279,379.80462,219.26582,-0.69602
14/03/2018,12:15:00,1.76635,955.71692,1136.93745,-509.19229,381.61105,220.30389,-0.84029
14/03/2018,12:30:00,1.74857,944.11393,1123.92679,-512.06433,380.23238,219.52193,-0.84033
14/03/2018,12:45:00,1.7101,930.599,1104.94422,-511.08472,381.56436,220.30845,-0.84239
14/03/2018,13:00:00,1.78173,969.34278,1145.90861,-501.40052,382.00594,220.54524,-0.84529
14/03/2018,13:15:00,1.77493,966.32449,1152.65576,-525.13839,382.76894,221.00977,-0.83838
14/03/2018,13:30:00,1.84357,1010.34879,1197.96433,-541.12747,383.03712,221.14153,-0.84339
14/03/2018,13:45:00,1.76788,961.22056,1128.85057,-501.61744,379.95281,219.36904,-0.85224
14/03/2018,14:00:00,1.70431,926.65227,1092.9057,-502.57592,379.01888,218.82766,-0.84825
14/03/2018,14:15:00,1.72215,938.56789,1107.76949,-508.82735,380.68627,219.78272,-0.84774
14/03/2018,14:30:00,1.76764,959.47167,1140.816,-519.73674,380.5058,219.68106,-0.84108
14/03/2018,14:45:00,1.75393,953.37494,1139.50719,-523.70269,383.82711,221.59853,-0.83668
14/03/2018,15:00:00,1.74244,943.40376,1117.51671,-499.23039,382.0074,220.56236,-0.82243
14/03/2018,15:15:00,2.71079,1413.55457,1522.72509,108.71357,381.8903,220.48532,0.2621
14/03/2018,15:30:00,3.82281,2018.14537,2092.23096,492.34347,379.93997,219.35296,0.96588
14/03/2018,15:45:00,4.47983,2364.27354,2434.17631,528.88769,380.92655,219.91923,0.9756
14/03/2018,16:00:00,4.40737,2326.15309,2409.68244,550.14075,379.7114,219.21374,0.96974
14/03/2018,16:15:00,4.45946,2387.48677,2530.67364,638.45765,380.15371,219.49612,0.94796
14/03/2018,16:30:00,4.60886,2502.88899,2738.80744,774.82344,380.51017,219.682,0.91442
DATE        ,16:45:00,5.41299,2908.40163,3265.78274,1306.15314,380.43532,219.65077,0.8916
14/03/2018,17:00:00,5.62705,3034.4829,3419.09398,1457.41911,382.27033,220.70775,0.88759
14/03/2018,TIME            ,A_PM02          ,W_PM02          ,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
14/03/2018,17:15:00,5.23887,2846.11748,3173.61793,1206.50768,383.1426,221.21555,0.89707
14/03/2018,17:30:00,5.07564,2768.51351,3072.538,1139.38784,383.73962,221.55851,0.90109
14/03/2018,17:45:00,4.83334,2622.97671,2897.54753,1101.46018,381.3783,220.19523,0.90527
14/03/2018,18:00:00,4.34867,2318.29092,2576.88152,1107.62409,383.58813,221.46272,0.89961
14/03/2018,18:15:00,2.42796,1335.16644,1411.5433,-7.16193,384.13134,221.80421,-0.30297
14/03/2018,18:30:00,1.82028,1056.57338,1104.34657,-362.1831,384.70755,222.10908,-0.95675
14/03/2018,18:45:00,1.84052,1068.74085,1116.00356,-378.79208,383.4477,221.38973,-0.91329
14/03/2018,19:00:00,1.83044,1066.55881,1114.03331,-369.85593,384.69514,222.10722,-0.95739
14/03/2018,19:15:00,1.86318,1083.07789,1127.9953,-345.60197,383.85515,221.62537,-0.827
14/03/2018,19:30:00,1.82078,1050.74437,1098.01495,-390.53467,380.49849,219.68784,-0.95695
14/03/2018,19:45:00,1.81963,1045.70619,1093.37496,-388.47896,379.03373,218.82751,-0.95641
14/03/2018,20:00:00,1.84447,1052.12829,1105.24487,-408.00867,379.62204,219.17294,-0.95195
14/03/2018,20:15:00,1.84238,1049.97376,1103.17877,-406.57061,379.31934,219.00912,-0.95175
14/03/2018,20:30:00,1.8684,1071.17637,1123.65945,-392.07593,381.09654,220.03127,-0.88662
14/03/2018,20:45:00,1.84215,1052.91069,1106.58129,-411.05276,381.68012,220.3677,-0.9515
14/03/2018,21:00:00,1.85448,1064.04006,1118.29912,-409.9449,382.37305,220.76887,-0.95148
14/03/2018,21:15:00,1.8626,1066.56371,1119.68147,-376.22827,383.36711,221.34186,-0.84398
14/03/2018,21:30:00,1.85984,1067.29948,1121.42902,-409.44939,382.87817,221.05927,-0.95174
14/03/2018,21:45:00,1.85894,1071.03806,1124.62505,-406.87445,383.94382,221.67508,-0.95236
14/03/2018,22:00:00,1.84976,1060.99474,1114.6148,-396.75725,383.39336,221.36151,-0.95188
14/03/2018,TIME            ,A_PM02          ,W_PM02          ,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
14/03/2018,22:15:00,1.87348,1070.3529,1120.69718,-363.24641,382.01694,220.56304,-0.79972
14/03/2018,22:30:00,1.84168,1053.55374,1106.95621,-399.92431,383.52038,221.43094,-0.92949
14/03/2018,22:45:00,1.83919,1051.71981,1105.77632,-394.63843,383.99887,221.69209,-0.95112
14/03/2018,23:00:00,1.84597,1056.46944,1110.18245,-409.40297,382.6728,220.94188,-0.95162
14/03/2018,23:15:00,1.853,1057.71672,1111.64771,-411.23263,380.66391,219.78839,-0.95149
14/03/2018,23:30:00,1.88654,1088.52525,1139.10135,-369.53988,383.93475,221.6674,-0.84453
14/03/2018,23:45:00,1.86809,1071.53069,1123.79612,-379.18341,382.57193,220.87745,-0.84453
14/03/2018,00:00:00,1.83787,1053.50539,1106.61797,-394.37803,384.37618,221.92348,-0.95201
14/03/2018,00:15:00,1.84478,1055.64644,1109.07205,-410.50837,381.98439,220.54124,-0.95183
14/03/2018,00:30:00,1.85371,1065.28464,1118.38027,-403.92565,382.58053,220.86579,-0.95253
14/03/2018,00:45:00,1.89122,1087.76896,1137.08722,-371.95827,381.6694,220.36024,-0.80093
14/03/2018,01:00:00,2.31429,1397.27608,1399.50794,47.81558,386.42101,223.10552,0.9984
14/03/2018,01:15:00,2.31526,1402.71169,1404.28835,36.1381,385.82993,222.77424,0.999
14/03/2018,01:30:00,1.91763,1115.89361,1163.21002,-312.25627,387.91011,223.97386,-0.71386
14/03/2018,01:45:00,1.84317,1058.91468,1113.04172,-381.2745,385.56156,222.62362,-0.95138
14/03/2018,02:00:00,2.03391,1199.40048,1235.43545,-186.2041,391.25882,225.89791,-0.23757
14/03/2018,02:15:00,1.8636,1080.96021,1135.73442,-333.07722,390.92753,225.71878,-0.95177
DATE        ,02:30:00,1.89978,1109.69852,1162.3576,-311.61384,392.89589,226.84349,-0.84396
14/03/2018,02:45:00,1.92576,1123.91718,1173.76311,-294.80274,391.57937,226.0861,-0.75801
14/03/2018,03:00:00,1.92595,1133.03751,1183.3274,-300.0168,392.76465,226.76641,-0.77965
14/03/2018,03:15:00,1.8773,1095.68655,1150.26948,-350.14484,390.82941,225.63106,-0.95255
14/03/2018,03:30:00,1.8827,1101.49699,1155.56966,-337.90221,392.18112,226.43321,-0.95321
14/03/2018,03:45:00,1.97417,1160.29773,1205.38557,-249.41938,391.17829,225.85089,-0.58526
14/03/2018,04:00:00,1.89467,1113.11147,1168.24708,-338.02886,394.67091,227.86764,-0.95281
14/03/2018,04:15:00,1.89539,1111.67139,1165.74452,-350.68173,391.96337,226.30305,-0.95363
14/03/2018,04:30:00,1.91157,1120.14008,1171.44329,-373.4227,393.35782,227.09625,-0.9562
14/03/2018,04:45:00,1.89472,1111.37961,1164.23525,-346.78972,392.99591,226.89569,-0.95458
14/03/2018,05:00:00,1.85883,1085.59133,1140.5386,-326.55543,396.77643,229.08164,-0.95183
14/03/2018,05:15:00,1.85682,1082.41835,1137.42383,-327.09408,394.80294,227.94219,-0.9517
14/03/2018,05:30:00,1.89836,1109.08126,1162.89195,-306.15765,394.20875,227.59296,-0.86543
14/03/2018,05:45:00,1.86392,1086.73797,1141.17081,-326.97715,392.24673,226.47625,-0.95231
14/03/2018,06:00:00,1.86339,1086.6387,1141.57725,-326.61566,393.82494,227.37715,-0.95188
14/03/2018,06:15:00,1.84272,1065.46341,1119.9901,-323.22709,391.22415,225.8596,-0.95132
14/03/2018,06:30:00,1.86156,1082.6557,1137.56906,-327.26135,391.38767,225.98154,-0.95173
14/03/2018,06:45:00,1.86417,1079.90943,1132.44173,-311.72046,388.34964,224.23664,-0.88698
14/03/2018,07:00:00,1.86103,1084.81634,1139.13578,-326.78973,391.88475,226.25739,-0.95232
14/03/2018,TIME            ,A_PM02          ,W_PM02          ,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
14/03/2018,07:15:01,1.85688,1075.84039,1130.84289,-326.80276,389.68224,225.0106,-0.95137
DATE        ,07:30:01,1.86372,1085.73159,1140.59698,-325.54321,392.1652,226.42688,-0.9519
14/03/2018,07:45:01,1.8652,1089.62757,1145.03948,-328.86297,394.32468,227.64974,-0.95161
14/03/2018,08:00:01,1.86231,1085.8781,1141.16511,-328.30633,392.03225,226.33876,-0.95156
14/03/2018,08:15:01,1.878,1100.74645,1154.34082,-316.13324,394.96744,228.03687,-0.90923
14/03/2018,08:30:01,1.85514,1076.74782,1131.75746,-324.67095,389.6144,224.95432,-0.9514
14/03/2018,08:45:01,1.88472,1094.5506,1148.09418,-307.585,390.46574,225.43362,-0.86451
14/03/2018,09:00:01,1.84213,1063.5011,1117.39331,-330.64447,385.91414,222.81312,-0.95178
14/03/2018,09:15:01,1.9063,1094.63721,1153.25051,-284.04599,383.44354,221.39103,-0.80476
15/03/2018,09:30:01,3.28234,1959.43565,2010.45551,336.6535,380.53739,219.71597,0.97459
15/03/2018,09:45:01,3.30759,1981.23953,2031.32808,318.89933,380.74893,219.81397,0.97536
15/03/2018,10:00:01,3.2775,1954.1413,2008.61579,325.51995,379.24603,218.92495,0.97325
15/03/2018,10:15:01,3.2678,1952.42057,2003.22871,316.22668,380.27342,219.57687,0.97465
15/03/2018,10:30:01,3.29905,1985.15098,2040.05814,324.22659,381.58535,220.3218,0.97311
15/03/2018,10:45:01,3.79115,2318.42859,2361.68928,310.6609,379.10089,218.86185,0.98137
15/03/2018,11:00:01,3.44768,2086.03908,2136.0796,319.27417,380.26552,219.56146,0.97633
15/03/2018,11:15:01,3.43398,2065.19287,2114.99052,325.93084,377.89425,218.17124,0.97612
15/03/2018,11:30:01,3.26978,1961.2746,2015.31863,331.25828,379.866,219.31826,0.97315
15/03/2018,11:45:01,3.24869,1939.18608,1990.02094,317.2502,377.34005,217.86412,0.97446
15/03/2018,12:00:01,3.25822,1955.18546,2009.90681,335.42413,380.45334,219.67747,0.97277
15/03/2018,12:15:01,3.16718,1884.427,1935.25985,331.14321,376.86288,217.58279,0.97374
15/03/2018,12:30:01,2.51435,1468.11017,1532.52542,159.53827,378.55021,218.55583,0.25818
15/03/2018,12:45:01,1.83021,1047.77865,1093.83092,-380.26194,378.95263,218.78548,-0.9579
